data,chuva_mm,temp_max,temp_min,evapotranspiracao,municipio,regiao
2017-01-14,39.2,25.5,20.0,2.39,vicosa,Zona da Mata
2017-01-15,15.7,25.8,20.0,2.97,vicosa,Zona da Mata
2017-01-16,3.7,25.9,20.8,3.83,vicosa,Zona da Mata
2017-01-17,0.0,27.2,19.3,5.55,vicosa,Zona da Mata
2017-01-18,0.0,27.7,19.2,6.2,vicosa,Zona da Mata
2017-01-19,0.1,28.1,19.1,5.76,vicosa,Zona da Mata
2017-01-20,0.0,28.4,19.3,5.36,vicosa,Zona da Mata
2017-01-21,3.0,27.1,20.0,4.12,vicosa,Zona da Mata
2017-01-22,1.6,27.7,20.0,4.17,vicosa,Zona da Mata
2017-01-23,0.0,27.8,19.5,4.82,vicosa,Zona da Mata
2017-01-24,0.0,28.8,19.6,5.4,vicosa,Zona da Mata
2017-01-25,0.0,29.4,20.0,5.88,vicosa,Zona da Mata
2017-01-26,0.0,29.6,20.4,6.34,vicosa,Zona da Mata
2017-01-27,0.0,29.4,19.2,6.42,vicosa,Zona da Mata
2017-01-28,0.0,30.3,19.2,6.43,vicosa,Zona da Mata
2017-01-29,1.6,28.1,19.8,4.14,vicosa,Zona da Mata
2017-01-30,1.6,28.4,19.7,4.82,vicosa,Zona da Mata
2017-01-31,0.6,28.5,19.3,4.98,vicosa,Zona da Mata
2017-02-01,1.9,28.9,19.4,5.14,vicosa,Zona da Mata
2017-02-02,9.3,28.7,19.7,3.46,vicosa,Zona da Mata
2017-02-03,11.4,28.7,20.5,3.45,vicosa,Zona da Mata
2017-02-04,14.9,28.1,20.6,3.33,vicosa,Zona da Mata
2017-02-05,3.2,26.7,20.4,3.68,vicosa,Zona da Mata
2017-02-06,8.3,25.8,20.7,3.6,vicosa,Zona da Mata
2017-02-07,7.3,27.8,20.4,4.53,vicosa,Zona da Mata
2017-02-08,11.2,27.2,20.2,4.02,vicosa,Zona da Mata
2017-02-09,1.3,26.0,19.0,3.62,vicosa,Zona da Mata
2017-02-10,0.5,27.6,18.9,4.85,vicosa,Zona da Mata
2017-02-11,0.9,27.5,19.6,4.72,vicosa,Zona da Mata
2017-02-12,1.1,27.6,19.3,4.96,vicosa,Zona da Mata
2017-02-13,0.1,27.5,18.8,4.44,vicosa,Zona da Mata
2017-02-14,0.6,26.5,17.5,4.18,vicosa,Zona da Mata
2017-02-15,0.0,28.4,19.5,4.67,vicosa,Zona da Mata
2017-02-16,1.7,28.4,19.1,4.35,vicosa,Zona da Mata
2017-02-17,0.4,29.0,19.6,5.07,vicosa,Zona da Mata
2017-02-18,0.0,29.8,20.3,5.37,vicosa,Zona da Mata
2017-02-19,0.0,29.9,19.8,5.28,vicosa,Zona da Mata
2017-02-20,0.3,29.0,20.0,5.21,vicosa,Zona da Mata
2017-02-21,0.9,28.3,18.4,4.67,vicosa,Zona da Mata
2017-02-22,0.6,27.7,18.6,4.66,vicosa,Zona da Mata
2017-02-23,0.3,29.8,20.0,5.83,vicosa,Zona da Mata
2017-02-24,0.2,29.9,19.7,5.85,vicosa,Zona da Mata
2017-02-25,1.0,29.9,19.9,5.12,vicosa,Zona da Mata
2017-02-26,14.3,26.7,20.2,3.06,vicosa,Zona da Mata
2017-02-27,16.0,25.3,19.7,2.61,vicosa,Zona da Mata
2017-02-28,6.0,26.4,19.9,3.4,vicosa,Zona da Mata
2017-03-01,2.1,27.4,19.7,3.55,vicosa,Zona da Mata
2017-03-02,2.8,29.0,20.7,4.27,vicosa,Zona da Mata
2017-03-03,0.1,28.9,20.5,5.45,vicosa,Zona da Mata
2017-03-04,0.0,29.0,19.5,5.47,vicosa,Zona da Mata
2017-03-05,0.1,30.2,21.5,5.24,vicosa,Zona da Mata
2017-03-06,0.4,30.4,21.7,4.85,vicosa,Zona da Mata
2017-03-07,6.4,29.6,21.1,3.91,vicosa,Zona da Mata
2017-03-08,17.3,27.2,20.2,3.26,vicosa,Zona da Mata
2017-03-09,1.6,26.9,19.6,3.44,vicosa,Zona da Mata
2017-03-10,0.1,28.5,20.3,4.49,vicosa,Zona da Mata
2017-03-11,0.0,28.8,19.7,5.05,vicosa,Zona da Mata
2017-03-12,0.0,29.0,19.6,5.44,vicosa,Zona da Mata
2017-03-13,0.0,29.8,19.8,5.56,vicosa,Zona da Mata
2017-03-14,0.8,28.2,20.0,4.29,vicosa,Zona da Mata
2017-03-15,0.2,28.1,18.6,4.42,vicosa,Zona da Mata
2017-03-16,0.0,29.1,19.0,4.78,vicosa,Zona da Mata
2017-03-17,0.3,29.7,19.5,4.98,vicosa,Zona da Mata
2017-03-18,1.5,28.6,21.0,4.16,vicosa,Zona da Mata
2017-03-19,9.4,22.7,19.4,1.61,vicosa,Zona da Mata
2017-03-20,20.9,22.3,18.5,1.69,vicosa,Zona da Mata
2017-03-21,0.0,25.3,17.0,4.9,vicosa,Zona da Mata
2017-03-22,0.0,25.7,15.9,4.51,vicosa,Zona da Mata
2017-03-23,0.0,24.9,16.4,3.89,vicosa,Zona da Mata
2017-03-24,0.0,27.0,15.5,4.0,vicosa,Zona da Mata
2017-03-25,0.2,28.4,16.2,4.68,vicosa,Zona da Mata
2017-03-26,0.3,28.3,18.3,4.39,vicosa,Zona da Mata
2017-03-27,4.4,25.0,19.1,2.4,vicosa,Zona da Mata
2017-03-28,2.3,22.0,18.8,1.74,vicosa,Zona da Mata
2017-03-29,0.2,24.4,16.6,4.38,vicosa,Zona da Mata
2017-03-30,0.0,25.4,15.3,4.06,vicosa,Zona da Mata
2017-03-31,0.1,25.2,15.9,4.28,vicosa,Zona da Mata
2017-04-01,0.0,25.4,14.5,4.68,vicosa,Zona da Mata
2017-04-02,1.4,24.4,14.8,3.49,vicosa,Zona da Mata
2017-04-03,0.3,26.0,15.4,3.98,vicosa,Zona da Mata
2017-04-04,0.5,26.3,17.1,3.62,vicosa,Zona da Mata
2017-04-05,0.0,27.2,17.7,4.43,vicosa,Zona da Mata
2017-04-06,0.0,28.8,18.8,4.32,vicosa,Zona da Mata
2017-04-07,0.0,28.8,21.5,4.23,vicosa,Zona da Mata
2017-04-08,2.4,27.6,20.5,2.96,vicosa,Zona da Mata
2017-04-09,1.9,26.4,20.4,2.59,vicosa,Zona da Mata
2017-04-10,1.3,26.9,19.5,3.48,vicosa,Zona da Mata
2017-04-11,0.6,27.7,19.0,3.6,vicosa,Zona da Mata
2017-04-12,0.8,27.6,18.9,3.71,vicosa,Zona da Mata
2017-04-13,0.4,24.2,18.0,2.75,vicosa,Zona da Mata
2017-04-14,0.1,26.2,17.6,3.0,vicosa,Zona da Mata
2017-04-15,1.1,25.7,18.0,2.93,vicosa,Zona da Mata
2017-04-16,0.3,27.1,18.3,3.35,vicosa,Zona da Mata
2017-04-17,0.2,28.3,18.6,4.16,vicosa,Zona da Mata
2017-04-18,1.7,23.4,18.4,2.34,vicosa,Zona da Mata
2017-04-19,0.0,22.8,16.5,2.64,vicosa,Zona da Mata
2017-04-20,0.8,23.5,17.1,1.77,vicosa,Zona da Mata
2017-04-21,0.0,24.4,16.2,3.35,vicosa,Zona da Mata
2017-04-22,2.3,27.0,17.9,3.75,vicosa,Zona da Mata
2017-04-23,0.0,24.5,17.4,3.06,vicosa,Zona da Mata
2017-04-24,0.1,23.9,17.4,2.4,vicosa,Zona da Mata
2017-04-25,1.1,25.8,17.2,2.49,vicosa,Zona da Mata
2017-04-26,0.0,27.3,18.2,4.19,vicosa,Zona da Mata
2017-04-27,10.5,29.0,19.6,3.37,vicosa,Zona da Mata
2017-04-28,6.7,20.1,17.1,1.0,vicosa,Zona da Mata
2017-04-29,1.2,19.1,16.3,1.06,vicosa,Zona da Mata
2017-04-30,0.2,22.1,16.6,2.31,vicosa,Zona da Mata
2017-05-01,0.0,23.0,15.2,3.28,vicosa,Zona da Mata
2017-05-02,0.0,23.0,14.9,2.62,vicosa,Zona da Mata
2017-05-03,0.0,23.2,15.3,1.93,vicosa,Zona da Mata
2017-05-04,0.0,23.6,14.5,2.6,vicosa,Zona da Mata
2017-05-05,0.0,24.6,16.9,2.58,vicosa,Zona da Mata
2017-05-06,4.6,24.7,16.0,2.34,vicosa,Zona da Mata
2017-05-07,0.4,24.0,16.7,3.23,vicosa,Zona da Mata
2017-05-08,0.1,24.0,14.3,3.03,vicosa,Zona da Mata
2017-05-09,0.0,24.7,16.5,2.87,vicosa,Zona da Mata
2017-05-10,0.4,25.4,15.5,3.01,vicosa,Zona da Mata
2017-05-11,0.0,22.9,16.6,2.66,vicosa,Zona da Mata
2017-05-12,0.0,22.1,14.2,3.07,vicosa,Zona da Mata
2017-05-13,0.0,24.2,13.3,3.15,vicosa,Zona da Mata
2017-05-14,0.0,28.4,15.8,3.94,vicosa,Zona da Mata
2017-05-15,0.0,25.9,17.5,3.18,vicosa,Zona da Mata
2017-05-16,0.0,21.2,14.7,2.1,vicosa,Zona da Mata
2017-05-17,2.4,18.6,16.6,0.94,vicosa,Zona da Mata
2017-05-18,2.0,20.4,15.7,1.23,vicosa,Zona da Mata
2017-05-19,12.8,18.4,15.9,0.93,vicosa,Zona da Mata
2017-05-20,6.0,20.2,16.5,0.86,vicosa,Zona da Mata
2017-05-21,0.6,22.0,17.5,1.08,vicosa,Zona da Mata
2017-05-22,9.3,23.8,18.5,1.3,vicosa,Zona da Mata
2017-05-23,0.1,22.7,15.6,1.97,vicosa,Zona da Mata
2017-05-24,1.4,23.5,15.1,1.8,vicosa,Zona da Mata
2017-05-25,0.3,24.1,16.7,2.45,vicosa,Zona da Mata
2017-05-26,0.5,22.2,16.5,1.98,vicosa,Zona da Mata
2017-05-27,0.0,24.1,14.7,3.09,vicosa,Zona da Mata
2017-05-28,0.4,23.6,15.5,2.12,vicosa,Zona da Mata
2017-05-29,0.1,22.6,16.1,2.51,vicosa,Zona da Mata
2017-05-30,0.0,23.2,14.8,2.6,vicosa,Zona da Mata
2017-05-31,0.0,23.6,14.9,3.1,vicosa,Zona da Mata
2017-06-01,0.0,24.8,16.1,3.26,vicosa,Zona da Mata
2017-06-02,0.0,26.7,17.4,3.49,vicosa,Zona da Mata
2017-06-03,0.7,22.3,14.8,1.58,vicosa,Zona da Mata
2017-06-04,0.0,24.2,17.0,2.65,vicosa,Zona da Mata
2017-06-05,0.0,24.7,16.9,3.01,vicosa,Zona da Mata
2017-06-06,0.0,26.6,16.4,3.21,vicosa,Zona da Mata
2017-06-07,0.0,27.5,17.0,3.36,vicosa,Zona da Mata
2017-06-08,0.0,24.5,17.5,3.27,vicosa,Zona da Mata
2017-06-09,0.0,26.7,17.3,3.31,vicosa,Zona da Mata
2017-06-10,0.0,23.9,15.9,2.84,vicosa,Zona da Mata
2017-06-11,0.4,22.5,13.5,1.6,vicosa,Zona da Mata
2017-06-12,2.6,21.7,16.7,1.41,vicosa,Zona da Mata
2017-06-13,0.6,21.9,16.7,1.43,vicosa,Zona da Mata
2017-06-14,0.5,22.6,16.6,1.39,vicosa,Zona da Mata
2017-06-15,0.2,21.5,15.5,1.92,vicosa,Zona da Mata
2017-06-16,0.0,23.3,13.3,2.77,vicosa,Zona da Mata
2017-06-17,0.0,23.1,14.5,3.0,vicosa,Zona da Mata
2017-06-18,0.0,23.2,14.1,2.97,vicosa,Zona da Mata
2017-06-19,0.0,23.2,15.6,2.95,vicosa,Zona da Mata
2017-06-20,0.6,22.8,14.8,2.34,vicosa,Zona da Mata
2017-06-21,0.0,21.0,14.6,1.97,vicosa,Zona da Mata
2017-06-22,0.6,21.2,14.7,2.12,vicosa,Zona da Mata
2017-06-23,0.4,22.0,15.1,2.2,vicosa,Zona da Mata
2017-06-24,0.4,21.6,14.8,2.3,vicosa,Zona da Mata
2017-06-25,0.0,22.3,13.2,2.55,vicosa,Zona da Mata
2017-06-26,0.1,20.7,14.2,1.47,vicosa,Zona da Mata
2017-06-27,0.0,20.9,12.2,1.84,vicosa,Zona da Mata
2017-06-28,1.6,23.2,14.1,1.94,vicosa,Zona da Mata
2017-06-29,0.0,23.0,12.6,3.1,vicosa,Zona da Mata
2017-06-30,0.0,22.8,12.3,3.03,vicosa,Zona da Mata
2017-07-01,0.0,23.3,11.6,3.33,vicosa,Zona da Mata
2017-07-02,1.0,18.8,13.8,1.71,vicosa,Zona da Mata
2017-07-03,0.0,17.2,10.8,2.62,vicosa,Zona da Mata
2017-07-04,0.1,17.5,9.3,2.05,vicosa,Zona da Mata
2017-07-05,0.1,17.0,9.9,1.3,vicosa,Zona da Mata
2017-07-06,0.0,19.8,11.6,2.15,vicosa,Zona da Mata
2017-07-07,0.1,20.0,12.7,1.99,vicosa,Zona da Mata
2017-07-08,0.2,21.1,12.6,1.9,vicosa,Zona da Mata
2017-07-09,0.0,22.5,11.0,2.41,vicosa,Zona da Mata
2017-07-10,0.3,19.9,13.4,1.57,vicosa,Zona da Mata
2017-07-11,0.2,23.0,13.5,2.37,vicosa,Zona da Mata
2017-07-12,0.0,21.8,13.6,1.99,vicosa,Zona da Mata
2017-07-13,0.1,22.1,13.8,2.49,vicosa,Zona da Mata
2017-07-14,0.0,22.2,13.4,2.66,vicosa,Zona da Mata
2017-07-15,0.3,20.7,14.3,2.11,vicosa,Zona da Mata
2017-07-16,0.0,21.5,12.9,2.67,vicosa,Zona da Mata
2017-07-17,0.0,22.7,14.3,2.6,vicosa,Zona da Mata
2017-07-18,0.0,22.9,13.4,2.84,vicosa,Zona da Mata
2017-07-19,0.3,17.8,12.2,1.53,vicosa,Zona da Mata
2017-07-20,0.0,20.8,11.7,2.28,vicosa,Zona da Mata
2017-07-21,0.0,23.5,11.0,3.04,vicosa,Zona da Mata
2017-07-22,0.1,23.2,13.9,3.15,vicosa,Zona da Mata
2017-07-23,0.0,22.0,12.8,3.02,vicosa,Zona da Mata
2017-07-24,0.0,23.6,12.3,2.92,vicosa,Zona da Mata
2017-07-25,0.0,22.2,14.8,2.38,vicosa,Zona da Mata
2017-07-26,0.0,22.0,13.9,3.01,vicosa,Zona da Mata
2017-07-27,0.0,21.9,11.9,3.27,vicosa,Zona da Mata
2017-07-28,0.0,22.2,12.6,3.24,vicosa,Zona da Mata
2017-07-29,3.0,20.2,12.5,1.81,vicosa,Zona da Mata
2017-07-30,0.0,20.9,12.2,2.5,vicosa,Zona da Mata
2017-07-31,0.2,21.3,12.7,2.45,vicosa,Zona da Mata
2017-08-01,0.0,21.2,12.5,3.4,vicosa,Zona da Mata
2017-08-02,0.0,22.2,12.8,3.0,vicosa,Zona da Mata
2017-08-03,0.0,24.3,13.9,3.72,vicosa,Zona da Mata
2017-08-04,0.0,23.6,15.1,4.13,vicosa,Zona da Mata
2017-08-05,0.0,21.8,12.3,3.23,vicosa,Zona da Mata
2017-08-06,0.0,20.5,12.6,2.76,vicosa,Zona da Mata
2017-08-07,0.0,22.6,10.0,3.31,vicosa,Zona da Mata
2017-08-08,0.0,23.8,11.7,3.89,vicosa,Zona da Mata
2017-08-09,0.0,27.4,13.7,4.5,vicosa,Zona da Mata
2017-08-10,0.0,26.6,16.0,4.36,vicosa,Zona da Mata
2017-08-11,0.0,23.0,14.7,1.82,vicosa,Zona da Mata
2017-08-12,1.0,21.3,13.3,1.66,vicosa,Zona da Mata
2017-08-13,0.0,25.9,11.5,3.43,vicosa,Zona da Mata
2017-08-14,0.0,26.3,13.6,3.81,vicosa,Zona da Mata
2017-08-15,0.0,25.0,14.9,3.09,vicosa,Zona da Mata
2017-08-16,0.0,24.9,14.9,3.81,vicosa,Zona da Mata
2017-08-17,0.1,25.9,15.4,3.67,vicosa,Zona da Mata
2017-08-18,0.3,24.3,16.3,2.94,vicosa,Zona da Mata
2017-08-19,0.0,23.9,16.1,2.6,vicosa,Zona da Mata
2017-08-20,0.0,26.5,15.3,4.29,vicosa,Zona da Mata
2017-08-21,0.1,19.1,14.9,1.83,vicosa,Zona da Mata
2017-08-22,0.0,19.0,13.9,2.23,vicosa,Zona da Mata
2017-08-23,0.0,19.5,12.3,1.9,vicosa,Zona da Mata
2017-08-24,0.5,21.0,13.8,2.13,vicosa,Zona da Mata
2017-08-25,0.1,21.9,12.8,2.66,vicosa,Zona da Mata
2017-08-26,0.0,22.9,11.6,3.71,vicosa,Zona da Mata
2017-08-27,0.0,23.1,12.8,3.31,vicosa,Zona da Mata
2017-08-28,0.0,25.6,12.2,4.27,vicosa,Zona da Mata
2017-08-29,0.0,25.4,13.0,4.19,vicosa,Zona da Mata
2017-08-30,0.0,26.5,14.1,4.4,vicosa,Zona da Mata
2017-08-31,0.0,28.0,16.7,5.34,vicosa,Zona da Mata
2017-09-01,0.1,22.2,14.9,2.72,vicosa,Zona da Mata
2017-09-02,0.0,22.5,12.1,4.18,vicosa,Zona da Mata
2017-09-03,0.0,23.1,11.5,3.82,vicosa,Zona da Mata
2017-09-04,0.0,23.8,12.0,3.94,vicosa,Zona da Mata
2017-09-05,0.0,24.7,12.4,4.79,vicosa,Zona da Mata
2017-09-06,0.0,26.0,13.9,4.66,vicosa,Zona da Mata
2017-09-07,0.0,25.8,13.7,4.74,vicosa,Zona da Mata
2017-09-08,0.0,25.5,13.4,4.23,vicosa,Zona da Mata
2017-09-09,0.0,26.3,14.8,4.92,vicosa,Zona da Mata
2017-09-10,0.1,25.0,16.3,3.43,vicosa,Zona da Mata
2017-09-11,0.0,26.6,16.1,5.08,vicosa,Zona da Mata
2017-09-12,0.0,26.9,14.7,5.39,vicosa,Zona da Mata
2017-09-13,0.0,25.9,15.3,4.83,vicosa,Zona da Mata
2017-09-14,0.0,27.3,15.9,5.32,vicosa,Zona da Mata
2017-09-15,0.0,27.6,15.7,4.96,vicosa,Zona da Mata
2017-09-16,0.0,27.9,15.4,5.42,vicosa,Zona da Mata
2017-09-17,0.0,27.0,15.5,5.3,vicosa,Zona da Mata
2017-09-18,0.0,26.0,15.7,4.66,vicosa,Zona da Mata
2017-09-19,0.0,26.8,15.6,4.26,vicosa,Zona da Mata
2017-09-20,0.0,26.7,15.7,4.18,vicosa,Zona da Mata
2017-09-21,0.0,27.1,14.6,5.08,vicosa,Zona da Mata
2017-09-22,0.0,26.7,14.7,4.96,vicosa,Zona da Mata
2017-09-23,0.0,27.1,15.9,4.75,vicosa,Zona da Mata
2017-09-24,0.0,28.4,15.0,5.39,vicosa,Zona da Mata
2017-09-25,0.6,24.2,14.9,3.21,vicosa,Zona da Mata
2017-09-26,0.0,25.0,15.9,3.78,vicosa,Zona da Mata
2017-09-27,0.7,25.7,16.9,4.19,vicosa,Zona da Mata
2017-09-28,1.1,29.6,17.1,4.96,vicosa,Zona da Mata
2017-09-29,1.4,27.2,17.1,3.67,vicosa,Zona da Mata
2017-09-30,11.3,20.6,17.8,1.42,vicosa,Zona da Mata
2017-10-01,8.4,27.0,17.5,4.5,vicosa,Zona da Mata
2017-10-02,1.9,29.9,18.5,5.01,vicosa,Zona da Mata
2017-10-03,2.0,25.2,18.9,3.21,vicosa,Zona da Mata
2017-10-04,0.9,21.6,17.4,1.78,vicosa,Zona da Mata
2017-10-05,0.1,27.0,17.1,4.07,vicosa,Zona da Mata
2017-10-06,0.0,28.1,16.8,5.19,vicosa,Zona da Mata
2017-10-07,0.0,28.5,17.5,4.45,vicosa,Zona da Mata
2017-10-08,0.0,27.8,17.3,4.17,vicosa,Zona da Mata
2017-10-09,0.0,27.8,16.9,5.46,vicosa,Zona da Mata
2017-10-10,0.0,29.4,16.7,6.04,vicosa,Zona da Mata
2017-10-11,0.0,30.0,17.3,6.22,vicosa,Zona da Mata
2017-10-12,0.0,30.3,18.1,6.07,vicosa,Zona da Mata
2017-10-13,0.0,30.1,18.1,6.47,vicosa,Zona da Mata
2017-10-14,0.0,31.4,17.3,6.54,vicosa,Zona da Mata
2017-10-15,0.4,29.6,18.5,5.33,vicosa,Zona da Mata
2017-10-16,0.9,25.0,17.7,3.08,vicosa,Zona da Mata
2017-10-17,0.9,26.8,17.9,3.84,vicosa,Zona da Mata
2017-10-18,0.0,29.7,16.9,5.62,vicosa,Zona da Mata
2017-10-19,0.0,28.4,15.4,6.49,vicosa,Zona da Mata
2017-10-20,0.0,30.6,17.7,6.16,vicosa,Zona da Mata
2017-10-21,0.0,32.9,17.9,6.27,vicosa,Zona da Mata
2017-10-22,3.5,31.7,20.7,5.21,vicosa,Zona da Mata
2017-10-23,2.9,27.5,18.9,2.83,vicosa,Zona da Mata
2017-10-24,1.9,24.8,18.1,2.34,vicosa,Zona da Mata
2017-10-25,0.4,27.2,16.7,3.33,vicosa,Zona da Mata
2017-10-26,0.0,28.3,17.9,5.03,vicosa,Zona da Mata
2017-10-27,8.3,29.6,18.8,5.43,vicosa,Zona da Mata
2017-10-28,1.7,26.6,20.2,3.9,vicosa,Zona da Mata
2017-10-29,2.3,28.9,20.5,4.47,vicosa,Zona da Mata
2017-10-30,8.2,27.3,19.7,3.62,vicosa,Zona da Mata
2017-10-31,2.4,29.5,20.2,4.8,vicosa,Zona da Mata
2017-11-01,2.4,20.3,17.3,1.56,vicosa,Zona da Mata
2017-11-02,0.1,22.1,16.0,2.57,vicosa,Zona da Mata
2017-11-03,1.8,25.9,14.9,4.03,vicosa,Zona da Mata
2017-11-04,0.0,27.7,18.4,4.5,vicosa,Zona da Mata
2017-11-05,11.4,29.5,20.0,4.02,vicosa,Zona da Mata
2017-11-06,3.0,23.4,17.5,2.3,vicosa,Zona da Mata
2017-11-07,0.1,22.4,15.9,2.92,vicosa,Zona da Mata
2017-11-08,1.5,22.6,16.2,2.08,vicosa,Zona da Mata
2017-11-09,1.8,23.3,17.6,2.7,vicosa,Zona da Mata
2017-11-10,1.4,25.8,17.2,3.9,vicosa,Zona da Mata
2017-11-11,10.5,24.2,18.9,2.29,vicosa,Zona da Mata
2017-11-12,7.3,29.1,17.2,3.59,vicosa,Zona da Mata
2017-11-13,0.0,27.7,17.0,5.64,vicosa,Zona da Mata
2017-11-14,0.4,26.4,16.0,4.68,vicosa,Zona da Mata
2017-11-15,0.1,27.8,17.3,5.37,vicosa,Zona da Mata
2017-11-16,0.0,28.9,18.4,6.2,vicosa,Zona da Mata
2017-11-17,0.1,29.8,19.1,5.93,vicosa,Zona da Mata
2017-11-18,0.9,30.1,19.5,5.65,vicosa,Zona da Mata
2017-11-19,14.0,29.2,21.0,4.37,vicosa,Zona da Mata
2017-11-20,34.9,26.7,20.1,2.06,vicosa,Zona da Mata
2017-11-21,6.5,24.8,19.7,1.88,vicosa,Zona da Mata
2017-11-22,4.6,26.2,20.6,2.38,vicosa,Zona da Mata
2017-11-23,20.1,20.4,16.3,0.54,vicosa,Zona da Mata
2017-11-24,1.2,22.8,15.5,2.06,vicosa,Zona da Mata
2017-11-25,1.2,27.1,18.5,3.76,vicosa,Zona da Mata
2017-11-26,0.1,26.6,18.6,4.95,vicosa,Zona da Mata
2017-11-27,2.6,26.9,19.0,3.58,vicosa,Zona da Mata
2017-11-28,11.7,27.8,19.1,4.17,vicosa,Zona da Mata
2017-11-29,6.8,24.3,17.3,3.59,vicosa,Zona da Mata
2017-11-30,19.3,23.6,16.8,3.15,vicosa,Zona da Mata
2017-12-01,48.5,21.4,18.5,1.06,vicosa,Zona da Mata
2017-12-02,13.9,22.8,18.7,1.69,vicosa,Zona da Mata
2017-12-03,9.1,26.6,19.3,3.07,vicosa,Zona da Mata
2017-12-04,16.0,27.0,20.4,2.24,vicosa,Zona da Mata
2017-12-05,5.7,27.1,20.2,3.8,vicosa,Zona da Mata
2017-12-06,0.0,25.2,18.7,3.4,vicosa,Zona da Mata
2017-12-07,3.3,22.9,17.6,1.8,vicosa,Zona da Mata
2017-12-08,4.8,25.0,19.4,1.7,vicosa,Zona da Mata
2017-12-09,0.7,25.9,19.6,4.21,vicosa,Zona da Mata
2017-12-10,2.3,27.0,17.8,4.58,vicosa,Zona da Mata
2017-12-11,8.1,25.7,20.0,2.58,vicosa,Zona da Mata
2017-12-12,3.9,24.9,18.5,3.31,vicosa,Zona da Mata
2017-12-13,0.7,23.4,16.2,3.12,vicosa,Zona da Mata
2017-12-14,5.1,23.6,16.9,2.44,vicosa,Zona da Mata
2017-12-15,1.2,26.8,18.8,4.79,vicosa,Zona da Mata
2017-12-16,1.0,27.3,19.4,4.96,vicosa,Zona da Mata
2017-12-17,0.0,27.7,19.5,5.0,vicosa,Zona da Mata
2017-12-18,0.0,28.5,19.3,5.77,vicosa,Zona da Mata
2017-12-19,1.2,27.2,19.6,3.7,vicosa,Zona da Mata
2017-12-20,0.2,28.7,18.4,4.87,vicosa,Zona da Mata
2017-12-21,0.0,28.2,19.5,5.88,vicosa,Zona da Mata
2017-12-22,0.3,28.5,19.6,5.03,vicosa,Zona da Mata
2017-12-23,0.1,29.0,20.5,5.55,vicosa,Zona da Mata
2017-12-24,0.0,30.1,20.5,5.74,vicosa,Zona da Mata
2017-12-25,1.4,31.6,21.1,5.74,vicosa,Zona da Mata
2017-12-26,2.3,29.4,21.3,4.48,vicosa,Zona da Mata
2017-12-27,1.6,28.3,20.1,3.74,vicosa,Zona da Mata
2017-12-28,1.6,28.6,20.7,3.74,vicosa,Zona da Mata
2017-12-29,3.5,29.0,20.6,3.04,vicosa,Zona da Mata
2017-12-30,7.1,24.2,20.1,2.24,vicosa,Zona da Mata
2017-12-31,7.2,27.1,21.1,3.18,vicosa,Zona da Mata
2018-01-01,1.7,28.2,20.7,3.92,vicosa,Zona da Mata
2018-01-02,0.3,30.1,20.4,5.46,vicosa,Zona da Mata
2018-01-03,7.2,29.6,22.1,5.17,vicosa,Zona da Mata
2018-01-04,29.5,23.2,20.3,1.63,vicosa,Zona da Mata
2018-01-05,6.5,25.9,19.9,2.64,vicosa,Zona da Mata
2018-01-06,1.7,26.0,19.9,3.21,vicosa,Zona da Mata
2018-01-07,0.1,28.3,19.7,5.6,vicosa,Zona da Mata
2018-01-08,0.7,26.6,19.3,4.85,vicosa,Zona da Mata
2018-01-09,0.7,27.2,18.9,4.54,vicosa,Zona da Mata
2018-01-10,0.7,28.1,19.8,5.05,vicosa,Zona da Mata
2018-01-11,1.1,29.1,19.5,4.72,vicosa,Zona da Mata
2018-01-12,2.4,27.6,19.9,4.79,vicosa,Zona da Mata
2018-01-13,0.0,28.5,19.2,4.94,vicosa,Zona da Mata
2018-01-14,2.1,28.2,20.6,4.43,vicosa,Zona da Mata
2018-01-15,0.1,28.9,20.8,4.71,vicosa,Zona da Mata
2018-01-16,0.7,29.3,20.8,4.96,vicosa,Zona da Mata
2018-01-17,0.0,29.7,20.7,5.29,vicosa,Zona da Mata
2018-01-18,0.0,30.6,19.4,7.2,vicosa,Zona da Mata
2018-01-19,0.0,31.5,20.2,6.79,vicosa,Zona da Mata
2018-01-20,0.0,31.9,19.7,6.55,vicosa,Zona da Mata
2018-01-21,0.0,30.9,19.4,5.62,vicosa,Zona da Mata
2018-01-22,2.9,30.6,21.4,5.49,vicosa,Zona da Mata
2018-01-23,2.8,29.6,20.4,5.71,vicosa,Zona da Mata
2018-01-24,0.1,30.2,21.0,6.42,vicosa,Zona da Mata
2018-01-25,0.3,30.8,21.0,5.8,vicosa,Zona da Mata
2018-01-26,0.5,28.8,20.8,5.52,vicosa,Zona da Mata
2018-01-27,0.6,28.6,20.4,5.02,vicosa,Zona da Mata
2018-01-28,0.7,30.0,19.8,5.03,vicosa,Zona da Mata
2018-01-29,4.3,30.9,22.0,4.77,vicosa,Zona da Mata
2018-01-30,37.1,27.8,20.4,2.49,vicosa,Zona da Mata
2018-01-31,17.2,24.7,18.9,2.19,vicosa,Zona da Mata
2018-02-01,2.0,25.6,17.5,3.02,vicosa,Zona da Mata
2018-02-02,0.3,26.9,17.8,3.41,vicosa,Zona da Mata
2018-02-03,0.9,26.4,18.6,3.95,vicosa,Zona da Mata
2018-02-04,13.3,24.2,18.5,2.31,vicosa,Zona da Mata
